name,Num of flow,Sum Flow Duration,Max Flow Duration,Sum Tot Fwd Pkts,Max Tot Fwd Pkts,Sum Tot Bwd Pkts,Max Tot Bwd Pkts,Sum TotLen Fwd Pkts,Max TotLen Fwd Pkts,Sum TotLen Bwd Pkts,Max TotLen Bwd Pkts,Sum Fwd IAT Tot,Max Fwd IAT Tot,Sum Bwd IAT Tot,Max Bwd IAT Tot,Sum Fwd PSH Flags,Max Fwd PSH Flags,Sum Bwd PSH Flags,Max Bwd PSH Flags,Sum Fwd URG Flags,Max Fwd URG Flags,Sum Bwd URG Flags,Max Bwd URG Flags,Sum Fwd Header Len,Max Fwd Header Len,Sum Bwd Header Len,Max Bwd Header Len,Sum FIN Flag Cnt,Max FIN Flag Cnt,Sum SYN Flag Cnt,Max SYN Flag Cnt,Sum RST Flag Cnt,Max RST Flag Cnt,Sum PSH Flag Cnt,Max PSH Flag Cnt,Sum ACK Flag Cnt,Max ACK Flag Cnt,Sum URG Flag Cnt,Max URG Flag Cnt,Sum CWE Flag Count,Max CWE Flag Count,Sum ECE Flag Cnt,Max ECE Flag Cnt,Sum Init Fwd Win Byts,Max Init Fwd Win Byts,Sum Init Bwd Win Byts,Max Init Bwd Win Byts,Sum Fwd Act Data Pkts,Max Fwd Act Data Pkts,label
1c8d3d3d0ef0ca308fc0853f4aaefbdc_1589913747,2,3293,1750,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
0bd8963ea2899b2d78d92e70d5bac4f2_1593597537,2,4145,2235,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6df0b291bc3cd19e2c5fad81665e04c6_1589973002,2,5335,3457,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
9ab8a47fc56aa0aefbfcaed2af401af0_1593630891,2,1294,993,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
25692455152c9980fdf8531444265b55_1589926131,2,10531,9104,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
b15b1aaa1fde682a56dc80e1430fd2f6_1590147218,2,1331,942,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
96c62bdc27c5cec8c421698cc20585b6_1593579274,4,3875,1823,4,1,4,1,180.0,46.0,180.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,32,8,32,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
1ad93695a5a5b3a90934384f53ee4843_1589912528,8,14563,3764,8,1,8,1,360.0,46.0,360.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,64,8,64,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
b42ef7c5f151868d320e271a1168235d_1593558400,6,5955,1768,6,1,6,1,270.0,46.0,270.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,48,8,48,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
86f01e1eac933fbc9a8ddf8f2c7ad0b0_1593519774,2,1555,1364,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
1dc1e890f5a1fc4969f9642fc9d3f267_1589915456,2,7352,5702,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
80922cb6b7fef558c481688b4237a38f_1590128983,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
dbb5c451fc46ebdc81413265f09b0a31_1593523694,2,3186,2132,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
f9c345a59c8775349cf0b800c33e1dee_1593694111,2,1313,998,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
96bf76977b710d55af68e8d6f805788f_1593591989,4,3402,1987,4,1,4,1,180.0,46.0,180.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,32,8,32,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
8b269f0eab1e09040c62ce78dff05c01_1590145504,2,2053,1712,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
cf9f9e9ee8cfc92788daa2f4d7726255_1590188394,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
cbed9822647381fc0b86f546924b9828_1590183349,2,6991,5264,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
da78087303cd7af84005de2fba661d62_1590202765,6,10529,6113,6,1,6,1,270.0,46.0,319.0,95.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,48,8,48,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
31c59eca4d5102d417eb03637d0646c7_1589947393,2,1829,1417,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
f146c7d56fa89a6bb518e2db1812ebbe_1590234152,6,5903,1798,6,1,6,1,270.0,46.0,270.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,48,8,48,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
f027bf26a15dd07ff613a0e05b260b94_1590232457,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
129bb9efe05d26e593b53dc3af4d7938_1593590130,12,7135,1541,12,1,12,1,540.0,46.0,540.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,96,8,96,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
4649bf84f13c6eb0b5ca39f32c60c001_1593664608,2,1301,1019,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
8c2964021eda52751ac8a46135dedc3c_1593665529,2,2105,1882,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
892eb3c36ce0298a4410018fbc091f53_1590142174,2,1617,1275,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
564846e36e7cdf495e409cc556aa147c_1593516760,2,2742,2392,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
8a521ea98f0c262fba0fafad6b813e51_1590144474,8,6675,1706,8,1,8,1,360.0,46.0,360.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,64,8,64,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
9485930d57a20ab92314a989c1cd1f6a_1590163888,12,12218,2895,12,1,12,1,540.0,46.0,540.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,96,8,96,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
0808eb4e0b36adc2a7ad5b2adc99b3c2_1593639295,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
bdcb4142219f2d68e8bf3fb3054299ff_1590161336,2,14833,14100,2,1,2,1,90.0,46.0,139.0,95.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
92fb95b70fe1904aa3b553a1bdbaeb47_1593663196,2,1738,1535,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
ca89ee50c96420051548b00aa57e6506_1590180473,3,2678,1326,3,1,3,1,634.0,544.0,90.0,46.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,48,32,48,32,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,4060,4060,501,501,0,0,-1
358e029aa93af318b07b273a733541ad_1593634075,2,1114,891,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
af0db6ec11ade31a51e6eaeb2558d579_1590144976,2,1863,1531,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
d49c5d2b947835587ba14a1575066771_1590193569,2,5058,3700,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
4257f74e59cf9986b6b05a97a2777c68_1593610425,2,1020,755,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
1da925ca6f2c4c43c7706b4cebcc8323_1589914940,2,6061,4681,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
d5d4ab45d1db99005e5758218b73321d_1590195715,2,10298,8979,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
ada931f76f743b2d11b4cba400ccafc1_1590143112,3,10077,7667,3,1,3,1,730.0,640.0,90.0,46.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,48,32,48,32,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,4060,4060,501,501,0,0,-1
b1eae5bcb357aa0b742f663e755c0861_1593706879,2,1111,833,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2eb24f42ee1559e8a28a2d017310f783_1589944415,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
4494fb6a97a8e7c7e65f4408e110c9bd_1589971985,3,5698,3969,3,1,3,1,730.0,640.0,90.0,46.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,48,32,48,32,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,4060,4060,501,501,0,0,-1
5eff7be74d5427ed285465e7eb75b7dc_1593511910,2,1289,966,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
754ae52c87709d6d32ae6c473da25a61_1593635498,2,1359,1045,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
3ebd237070eb5c306b6b557702c859af_1589963948,2,1771,1389,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
9f1e5bd06a8198a3efd97b36a0f0b84c_1590180191,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
4a74c07fd56295e348cb66da9df724e6_1589980870,2,5199,4858,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
fd86a472a65a94fc1faa081dbf382001_1590247475,2,853,675,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
cf6c116965d0bc593a33d3c0af8a70e1_1590187683,2,1993,1412,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
8e7c0210785bcb6675b109631ec8c0ba_1590152592,2,2075,1667,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
bc301124fa0bbfb67bbcb2becf576639_1590159233,3,1365,791,3,1,3,1,874.0,784.0,90.0,46.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,48,32,48,32,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,4060,4060,501,501,0,0,-1
5545e98fe370ba5082a813f943422e6b_1593606253,2,1972,1734,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
50a2b7d14ad7cd422c23632010839573_1593552186,2,2283,1963,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
7483b9f522a5839b1cad97b00afc712d_1589982060,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
420198489460607db5607fab89b7acb1_1593541058,2,1257,936,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
c8c3316c8a9c9aeb67978c58f96a6b25_1590177130,2,4634,3322,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
520ec3ae3bdf72172ca52d68a32ed8d7_1593658256,2,2457,2035,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2535481e89784ca7b4db94bf9d02c557_1593709306,2,1287,967,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
693c36c706e1dca52c757cc1cf2ac88e_1593649275,2,1145,866,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
ad7f55088a23204fc2feb98295933500_1590142775,2,5260,3673,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
b4dcd15ff08d2bf8c0d421d9f4fb78c6_1593538388,2,1291,965,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2c7c0d91f8f9b7bbad9cbefb09f09330_1593701399,2,1736,1540,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
655bcd7df29787794af913c54fde99f5_1589960244,2,1762,1536,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
a9d476989352cfc84192bc44109e66ac_1593513757,2,2139,1743,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
f9d6e03b045216d9b13e0bbee5bd1176_1593610304,2,3272,2023,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
0c9eb023d90b0fa5ed3b04bb9888716f_1589920238,12,8360,1560,12,1,12,1,540.0,46.0,540.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,96,8,96,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
fbf79d4571d6b4d8f629feedd0c49f78_1593703222,2,1176,893,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6a84e25c23b04e0a295305c3f683a78e_1589968389,2,7114,6407,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
ce294112c3c7d7c114c3ba61a1d66d37_1593594721,8,7768,1701,8,1,8,1,360.0,46.0,360.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,64,8,64,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
3d4750317127a786a4791d22deb2bc12_1589961381,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
fb45070d4f5de5e6149017c1de6aee03_1593635729,4,2707,1665,4,1,4,1,180.0,46.0,180.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,32,8,32,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
29471dd99137713d2ae6d305cc4dbdc9_1589930916,2,7408,7123,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
9921d805b078ee05a34617a80bd766f1_1590170788,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
cbf386728ae2636d35ad749a20e1a0a8_1590183627,2,8224,5239,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
ceca51f3590ca988835c60439e8aeace_1593645530,2,952,742,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
95e1775fe0cf882895b275a7d6a99647_1593680237,2,1763,1475,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
8088436d51ad44dfe929fb3f50f977fb_1593578241,2,1845,1662,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
e013a0a8308c9cdb162d34e20448d2f2_1590210537,6,10418,5438,6,1,6,1,270.0,46.0,270.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,48,8,48,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
87b532a02addc25afa7d32101637aa63_1593517106,3,2503,1752,3,1,3,1,730.0,640.0,90.0,46.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,48,32,48,32,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,4044,4044,501,501,0,0,-1
793f1878d82202051e04c34e5733150a_1593506672,4,1768,730,4,1,4,1,180.0,46.0,180.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,32,8,32,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
bf82464922ccb6351a787efc57a2454e_1590163428,2,1377,980,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
64bce7a1beb3f70fc46590cbe489c7fe_1589959439,7,5036157,5030135,8,2,6,1,270.0,46.0,270.0,46.0,5030135.0,5030135.0,0.0,0.0,0,0,0,0,0,0,0,0,48,8,48,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
5b5c31f27b29f35f60b645adde1094e4_1593595594,2,1839,1626,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
5f53d1e87bf67422ce70cb02ca9061f5_1589950868,2,1844,1499,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
612a507203da0580a2e14ec5af0135d7_1589954101,6,8762,2383,6,1,6,1,270.0,46.0,270.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,48,8,48,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
04c162b14e0ddb510ca4214552603beb_1589909779,2,4427,3054,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
038d3a3b4ef58a6cd73f83ee2e15c942_1589908324,2,13956,9594,2,1,2,1,90.0,46.0,139.0,95.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
316607f387aea8631090eaf5ab9003ce_1593705940,2,1904,1686,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
74f4669b29fbc6b359dd70df6e26fb15_1593658023,2,6867,5243,2,1,2,1,90.0,46.0,139.0,93.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
45b6ba618f273d19ef6c6618d706cf93_1589974496,2,1518,1240,2,1,2,1,90.0,46.0,90.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
