name,num_total_running_mean,num_total_running_std,num_total_running_max,num_total_running_min,num_total_sleeping_mean,num_total_sleeping_std,num_total_sleeping_max,num_total_sleeping_min,num_total_zombie_mean,num_total_zombie_std,num_total_zombie_max,num_total_zombie_min,num_total_stopped_mean,num_total_stopped_std,num_total_stopped_max,num_total_stopped_min,cpu_%_us_mean,cpu_%_us_std,cpu_%_us_max,cpu_%_us_min,cpu_%_sy_mean,cpu_%_sy_std,cpu_%_sy_max,cpu_%_sy_min,cpu_%_ni_mean,cpu_%_ni_std,cpu_%_ni_max,cpu_%_ni_min,cpu_%_id_mean,cpu_%_id_std,cpu_%_id_max,cpu_%_id_min,cpu_%_wa_mean,cpu_%_wa_std,cpu_%_wa_max,cpu_%_wa_min,cpu_%_hi_mean,cpu_%_hi_std,cpu_%_hi_max,cpu_%_hi_min,cpu_%_si_mean,cpu_%_si_std,cpu_%_si_max,cpu_%_si_min,cpu_%_st_mean,cpu_%_st_std,cpu_%_st_max,cpu_%_st_min,mem_total_mean,mem_total_std,mem_total_max,mem_total_min,mem_used_mean,mem_used_std,mem_used_max,mem_used_min,mem_free_mean,mem_free_std,mem_free_max,mem_free_min,mem_buffers_mean,mem_buffers_std,mem_buffers_max,mem_buffers_min,swap_total_mean,swap_total_std,swap_total_max,swap_total_min,swap_used_mean,swap_used_std,swap_used_max,swap_used_min,swap_free_mean,swap_free_std,swap_free_max,swap_free_min,swap_cache_mean,swap_cache_std,swap_cache_max,swap_cache_min,label
8157adc31258819c5561508924a55538_1590130385,2.5,1.5,4.0,1.0,56.5,0.5,57.0,56.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,58.8,0.09999999999999788,58.9,58.7,38.849999999999994,0.05000000000000071,38.9,38.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.25,0.050000000000000044,1.3,1.2,0.0,0.0,0.0,0.0,121852.0,0.0,121852.0,121852.0,54880.0,1720.0,56600.0,53160.0,66972.0,1720.0,68692.0,65252.0,7706.0,2.0,7708.0,7704.0,492540.0,0.0,492540.0,492540.0,492540.0,0.0,492540.0,492540.0,0.0,0.0,0.0,0.0,35406.0,58.0,35464.0,35348.0,1
a019115d808530d524b7cf6f0df6ef9c_1590181588,3.0,2.0,5.0,1.0,51.0,1.0,52.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.9,0.10000000000000142,59.0,58.8,36.25,0.04999999999999716,36.3,36.2,0.0,0.0,0.0,0.0,3.95,0.050000000000000044,4.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.9,0.9,0.0,0.0,0.0,0.0,125788.0,0.0,125788.0,125788.0,67574.0,1854.0,69428.0,65720.0,58214.0,1854.0,60068.0,56360.0,7628.0,0.0,7628.0,7628.0,496636.0,0.0,496636.0,496636.0,496636.0,0.0,496636.0,496636.0,0.0,0.0,0.0,0.0,30152.0,56.0,30208.0,30096.0,1
0e749dbc0060430e75f3c8ae6a0f4ccc_1589922927,3.0,2.0,5.0,1.0,50.0,0.0,50.0,50.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,58.650000000000006,0.05000000000000071,58.7,58.6,36.150000000000006,0.05000000000000071,36.2,36.1,0.0,0.0,0.0,0.0,4.05,0.04999999999999982,4.1,4.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,125788.0,0.0,125788.0,125788.0,67650.0,1854.0,69504.0,65796.0,58138.0,1854.0,59992.0,56284.0,7588.0,0.0,7588.0,7588.0,496636.0,0.0,496636.0,496636.0,496636.0,0.0,496636.0,496636.0,0.0,0.0,0.0,0.0,30162.0,54.0,30216.0,30108.0,1
fe5fed247ef4a5b193cb351630de114e_1590248554,3.0,1.0,4.0,2.0,56.5,1.5,58.0,55.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,59.6,0.10000000000000142,59.7,59.5,38.0,0.10000000000000142,38.1,37.9,0.0,0.0,0.0,0.0,1.1,0.0,1.1,1.1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.2,0.0,1.2,1.2,0.0,0.0,0.0,0.0,121816.0,0.0,121816.0,121816.0,55198.0,1674.0,56872.0,53524.0,66618.0,1674.0,68292.0,64944.0,7948.0,8.0,7956.0,7940.0,492540.0,0.0,492540.0,492540.0,492540.0,0.0,492540.0,492540.0,0.0,0.0,0.0,0.0,34846.0,74.0,34920.0,34772.0,1
f9d20804c63509f768f1faa244b091f8_1590242540,2.0,1.0,3.0,1.0,57.0,0.0,57.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.1,0.10000000000000142,60.2,60.0,37.8,0.09999999999999788,37.9,37.7,0.0,0.0,0.0,0.0,0.8,0.0,0.8,0.8,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.15,0.04999999999999993,1.2,1.1,0.0,0.0,0.0,0.0,121816.0,0.0,121816.0,121816.0,52582.0,426.0,53008.0,52156.0,69234.0,426.0,69660.0,68808.0,7966.0,6.0,7972.0,7960.0,492540.0,0.0,492540.0,492540.0,492540.0,0.0,492540.0,492540.0,0.0,0.0,0.0,0.0,35392.0,68.0,35460.0,35324.0,1
4d7689debdc2263c628ef4ac57aa5773_1589984820,2.5,1.5,4.0,1.0,50.5,0.5,51.0,50.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,59.349999999999994,0.05000000000000071,59.4,59.3,35.650000000000006,0.05000000000000071,35.7,35.6,0.0,0.0,0.0,0.0,3.9,0.0,3.9,3.9,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.9,0.0,0.9,0.9,0.0,0.0,0.0,0.0,125788.0,0.0,125788.0,125788.0,67632.0,1812.0,69444.0,65820.0,58156.0,1812.0,59968.0,56344.0,7636.0,4.0,7640.0,7632.0,496636.0,0.0,496636.0,496636.0,496636.0,0.0,496636.0,496636.0,0.0,0.0,0.0,0.0,30162.0,54.0,30216.0,30108.0,1
70d4ac5a5b3d5a93fe451f5b494198d8_1589976728,2.5,0.5,3.0,2.0,80.0,0.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.049999999999997,0.15000000000000036,25.2,24.9,43.05,0.05000000000000071,43.1,43.0,0.0,0.0,0.0,0.0,31.45,0.05000000000000071,31.5,31.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,121816.0,0.0,121816.0,121816.0,49486.0,1386.0,50872.0,48100.0,72330.0,1386.0,73716.0,70944.0,7972.0,4.0,7976.0,7968.0,492540.0,0.0,492540.0,492540.0,492540.0,0.0,492540.0,492540.0,0.0,0.0,0.0,0.0,34812.0,32.0,34844.0,34780.0,1
e839402f234741ce9b95b09933fec218_1590220475,2.5,1.5,4.0,1.0,57.0,1.0,58.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.1,0.10000000000000142,60.2,60.0,37.7,0.09999999999999788,37.8,37.6,0.0,0.0,0.0,0.0,0.8,0.0,0.8,0.8,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.3,0.0,1.3,1.3,0.0,0.0,0.0,0.0,121816.0,0.0,121816.0,121816.0,54860.0,1812.0,56672.0,53048.0,66956.0,1812.0,68768.0,65144.0,7960.0,0.0,7960.0,7960.0,492540.0,0.0,492540.0,492540.0,492540.0,0.0,492540.0,492540.0,0.0,0.0,0.0,0.0,35092.0,60.0,35152.0,35032.0,1
36806e40b89c69b5f9925b56dcbfc067_1589952732,4.0,2.0,6.0,2.0,50.0,1.0,51.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.9,0.10000000000000142,59.0,58.8,35.95,0.05000000000000071,36.0,35.9,0.0,0.0,0.0,0.0,3.8499999999999996,0.050000000000000044,3.9,3.8,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.2,0.0,1.2,1.2,0.0,0.0,0.0,0.0,125788.0,0.0,125788.0,125788.0,67350.0,2038.0,69388.0,65312.0,58438.0,2038.0,60476.0,56400.0,7632.0,4.0,7636.0,7628.0,496636.0,0.0,496636.0,496636.0,496636.0,0.0,496636.0,496636.0,0.0,0.0,0.0,0.0,30158.0,62.0,30220.0,30096.0,1
0d2efea03118b2cb72bd8d81fc16c519_1589921281,3.0,1.0,4.0,2.0,57.0,1.0,58.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.25,0.14999999999999858,59.4,59.1,38.6,0.10000000000000142,38.7,38.5,0.0,0.0,0.0,0.0,0.95,0.04999999999999999,1.0,0.9,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.1,0.0,1.1,1.1,0.0,0.0,0.0,0.0,121816.0,0.0,121816.0,121816.0,53166.0,274.0,53440.0,52892.0,68650.0,274.0,68924.0,68376.0,7908.0,0.0,7908.0,7908.0,492540.0,0.0,492540.0,492540.0,492540.0,0.0,492540.0,492540.0,0.0,0.0,0.0,0.0,34720.0,60.0,34780.0,34660.0,1
6990d0a353985eb3d7add9315dd77d7e_1589966833,2.5,0.5,3.0,2.0,73.0,0.0,73.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,0.10000000000000142,26.6,26.4,32.0,0.0,32.0,32.0,0.0,0.0,0.0,0.0,40.95,0.15000000000000213,41.1,40.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,121852.0,0.0,121852.0,121852.0,51496.0,1456.0,52952.0,50040.0,70356.0,1456.0,71812.0,68900.0,7704.0,0.0,7704.0,7704.0,492540.0,0.0,492540.0,492540.0,492540.0,0.0,492540.0,492540.0,0.0,0.0,0.0,0.0,34866.0,22.0,34888.0,34844.0,1
816bc1ee8c879d3ba1ae23ba1edaa819_1590130709,3.0,1.0,4.0,2.0,50.5,1.5,52.0,49.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,58.650000000000006,0.05000000000000071,58.7,58.6,36.3,0.0,36.3,36.3,0.0,0.0,0.0,0.0,3.95,0.050000000000000044,4.0,3.9,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,125788.0,0.0,125788.0,125788.0,66786.0,1930.0,68716.0,64856.0,59002.0,1930.0,60932.0,57072.0,7636.0,0.0,7636.0,7636.0,496636.0,0.0,496636.0,496636.0,496636.0,0.0,496636.0,496636.0,0.0,0.0,0.0,0.0,30878.0,54.0,30932.0,30824.0,1
7781dea5f0fa4f5a70910fbe8498a610_1589986509,2.5,0.5,3.0,2.0,80.0,0.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9,0.09999999999999964,25.0,24.8,44.2,0.0,44.2,44.2,0.0,0.0,0.0,0.0,30.45,0.05000000000000071,30.5,30.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.04999999999999999,0.5,0.4,0.0,0.0,0.0,0.0,121852.0,0.0,121852.0,121852.0,49248.0,1400.0,50648.0,47848.0,72604.0,1400.0,74004.0,71204.0,7704.0,0.0,7704.0,7704.0,492540.0,0.0,492540.0,492540.0,492540.0,0.0,492540.0,492540.0,0.0,0.0,0.0,0.0,34938.0,18.0,34956.0,34920.0,1
f65077077d995a288864db84e5c4bd0e_1590238841,2.5,1.5,4.0,1.0,50.5,0.5,51.0,50.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,58.95,0.05000000000000071,59.0,58.9,36.5,0.0,36.5,36.5,0.0,0.0,0.0,0.0,3.6,0.0,3.6,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.9,0.9,0.0,0.0,0.0,0.0,125788.0,0.0,125788.0,125788.0,67608.0,1840.0,69448.0,65768.0,58180.0,1840.0,60020.0,56340.0,7636.0,0.0,7636.0,7636.0,496636.0,0.0,496636.0,496636.0,496636.0,0.0,496636.0,496636.0,0.0,0.0,0.0,0.0,30152.0,56.0,30208.0,30096.0,1
3fad3c51b171c2d8a5038c8f2ccfcc6b_1589965384,2.5,0.5,3.0,2.0,57.5,1.5,59.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.10000000000000142,59.1,58.9,38.8,0.09999999999999788,38.9,38.7,0.0,0.0,0.0,0.0,0.9,0.0,0.9,0.9,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.2,0.0,1.2,1.2,0.0,0.0,0.0,0.0,121816.0,0.0,121816.0,121816.0,52890.0,70.0,52960.0,52820.0,68926.0,70.0,68996.0,68856.0,7950.0,6.0,7956.0,7944.0,492540.0,0.0,492540.0,492540.0,492540.0,0.0,492540.0,492540.0,0.0,0.0,0.0,0.0,34698.0,66.0,34764.0,34632.0,1
0615cadf5248d9c355f4838f227a31a0_1589911705,1.6666666666666667,0.9428090415820634,3.0,1.0,56.666666666666664,0.4714045207910317,57.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.23333333333333,0.24944382578492982,59.5,58.9,38.43333333333333,0.20548046676563278,38.7,38.2,0.0,0.0,0.0,0.0,1.1,0.0,1.1,1.1,0.10000000000000002,1.3877787807814457e-17,0.1,0.1,0.0,0.0,0.0,0.0,1.2,0.0,1.2,1.2,0.0,0.0,0.0,0.0,121816.0,0.0,121816.0,121816.0,54428.0,1670.180828533246,56748.0,52884.0,67388.0,1670.180828533246,68932.0,65068.0,7908.0,0.0,7908.0,7908.0,492540.0,0.0,492540.0,492540.0,492540.0,0.0,492540.0,492540.0,0.0,0.0,0.0,0.0,34764.0,56.94441734416699,34812.0,34684.0,1
00f7992842c9a5fc64c4d9a10dafa933_1589903752,2.0,1.0,3.0,1.0,56.5,0.5,57.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.25,0.14999999999999858,59.4,59.1,38.55,0.15000000000000213,38.7,38.4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.1,0.0,1.1,1.1,0.0,0.0,0.0,0.0,121816.0,0.0,121816.0,121816.0,55354.0,1786.0,57140.0,53568.0,66462.0,1786.0,68248.0,64676.0,7908.0,0.0,7908.0,7908.0,492540.0,0.0,492540.0,492540.0,492540.0,0.0,492540.0,492540.0,0.0,0.0,0.0,0.0,34740.0,28.0,34768.0,34712.0,1
2812c49a9b3bfee2093d95fb0f967977_1589929077,2.0,1.0,3.0,1.0,56.5,0.5,57.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.9,0.10000000000000142,60.0,59.8,37.8,0.09999999999999788,37.9,37.7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.2,0.0,1.2,1.2,0.0,0.0,0.0,0.0,121816.0,0.0,121816.0,121816.0,55586.0,1702.0,57288.0,53884.0,66230.0,1702.0,67932.0,64528.0,7908.0,0.0,7908.0,7908.0,492540.0,0.0,492540.0,492540.0,492540.0,0.0,492540.0,492540.0,0.0,0.0,0.0,0.0,34694.0,54.0,34748.0,34640.0,1
85b7cfc4d2ef70edbb06aa025a1b5636_1590135773,2.0,0.816496580927726,3.0,1.0,57.333333333333336,1.8856180831641267,60.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.56666666666666,0.20548046676563278,59.8,59.3,38.0,0.16329931618554752,38.2,37.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.10000000000000002,1.3877787807814457e-17,0.1,0.1,0.0,0.0,0.0,0.0,1.2666666666666666,0.04714045207910321,1.3,1.2,0.0,0.0,0.0,0.0,121852.0,0.0,121852.0,121852.0,54602.666666666664,1741.2618668336158,57056.0,53192.0,67249.33333333333,1741.261866833616,68660.0,64796.0,7704.0,0.0,7704.0,7704.0,492540.0,0.0,492540.0,492540.0,492540.0,0.0,492540.0,492540.0,0.0,0.0,0.0,0.0,34610.666666666664,50.208454356700614,34652.0,34540.0,1
2ea37d2f0720457f320f082a50f1c2fa_1589944298,2.1333333333333333,1.14697670227235,5.0,1.0,59.13333333333333,1.1469767022723503,60.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.38,0.72773621594641,62.5,60.2,36.43333333333333,0.6487595000374858,37.5,35.5,0.0,0.0,0.0,0.0,0.9466666666666669,0.04988876515698587,1.0,0.9,0.10000000000000003,2.7755575615628914e-17,0.1,0.1,0.0,0.0,0.0,0.0,1.1533333333333333,0.049888765156985815,1.2,1.1,0.0,0.0,0.0,0.0,121816.0,0.0,121816.0,121816.0,51805.6,1114.0382279497114,53752.0,49960.0,70010.4,1114.0382279497114,71856.0,68064.0,7912.8,3.9191835884530857,7916.0,7908.0,492540.0,0.0,492540.0,492540.0,492540.0,0.0,492540.0,492540.0,0.0,0.0,0.0,0.0,34717.333333333336,44.173395713810464,34816.0,34688.0,1
98f1baead79f56c78bc102763fca7ebe_1590170159,2.25,1.1839703181607697,6.0,1.0,58.25,1.153411090139653,60.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.57142857142857,1.3392047594580538,63.7,59.3,36.30714285714286,1.221804453441294,38.3,34.4,0.0,0.0,0.0,0.0,0.867857142857143,0.06575697371257844,1.0,0.8,0.20000000000000004,2.7755575615628914e-17,0.2,0.2,0.0,0.0,0.0,0.0,1.0607142857142857,0.04883855118277627,1.1,1.0,0.0,0.0,0.0,0.0,121852.0,0.0,121852.0,121852.0,49746.0,2067.92635956202,53332.0,46600.0,72106.0,2067.92635956202,75252.0,68520.0,7703.857142857143,0.7423074889580903,7704.0,7700.0,492540.0,0.0,492540.0,492540.0,492540.0,0.0,492540.0,492540.0,0.0,0.0,0.0,0.0,35084.142857142855,81.97896693913728,35260.0,34904.0,1
0bdb9fa297ccfae7cde7c864b3ab15d3_1589918814,2.259259259259259,0.885797092081585,4.0,1.0,56.592592592592595,1.521676932161047,59.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.785185185185185,1.254828807478063,63.7,59.7,36.025925925925925,1.1419906572208454,37.9,34.3,0.0,0.0,0.0,0.0,0.9888888888888887,0.07370277311900891,1.1,0.9,0.10000000000000002,1.3877787807814457e-17,0.1,0.1,0.0,0.0,0.0,0.0,1.1296296296296298,0.04566232594791829,1.2,1.1,0.0,0.0,0.0,0.0,121852.0,0.0,121852.0,121852.0,50532.74074074074,1753.792432344147,53196.0,47508.0,71319.25925925926,1753.792432344147,74344.0,68656.0,7704.0,0.0,7704.0,7704.0,492540.0,0.0,492540.0,492540.0,492540.0,0.0,492540.0,492540.0,0.0,0.0,0.0,0.0,34796.444444444445,78.28785125625168,34964.0,34640.0,1
98f3c430fd97eb2ed1e7f8cb4e6df515_1590170295,2.0,1.0,3.0,1.0,50.5,0.5,51.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.5,0.10000000000000142,59.6,59.4,35.45,0.05000000000000071,35.5,35.4,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,125788.0,0.0,125788.0,125788.0,67660.0,1852.0,69512.0,65808.0,58128.0,1852.0,59980.0,56276.0,7628.0,0.0,7628.0,7628.0,496636.0,0.0,496636.0,496636.0,496636.0,0.0,496636.0,496636.0,0.0,0.0,0.0,0.0,30186.0,22.0,30208.0,30164.0,1
14f363fea90c94d5f1c65fe3323bd570_1589903507,3.0,1.4142135623730951,5.0,2.0,50.333333333333336,1.247219128924647,52.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.36666666666667,0.12472191289246332,59.5,59.2,35.8,0.08164965809277087,35.9,35.7,0.0,0.0,0.0,0.0,3.8666666666666667,0.04714045207910321,3.9,3.8,0.10000000000000002,1.3877787807814457e-17,0.1,0.1,0.0,0.0,0.0,0.0,0.8666666666666667,0.04714045207910316,0.9,0.8,0.0,0.0,0.0,0.0,125788.0,0.0,125788.0,125788.0,65684.0,1809.2827308079852,68240.0,64304.0,60104.0,1809.2827308079852,61484.0,57548.0,7584.0,0.0,7584.0,7584.0,496636.0,0.0,496636.0,496636.0,496636.0,0.0,496636.0,496636.0,0.0,0.0,0.0,0.0,31109.333333333332,52.08539995899896,31152.0,31036.0,1
f3bb7630d12afb03e1c5877387c19979_1590236418,2.5,1.5,4.0,1.0,50.0,0.0,50.0,50.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,58.4,0.10000000000000142,58.5,58.3,37.05,0.05000000000000071,37.1,37.0,0.0,0.0,0.0,0.0,3.5,0.0,3.5,3.5,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,125788.0,0.0,125788.0,125788.0,66606.0,1842.0,68448.0,64764.0,59182.0,1842.0,61024.0,57340.0,7636.0,0.0,7636.0,7636.0,496636.0,0.0,496636.0,496636.0,496636.0,0.0,496636.0,496636.0,0.0,0.0,0.0,0.0,31114.0,58.0,31172.0,31056.0,1
3e7f20ecde0fe47cac606a483a9323ca_1589963537,1.6666666666666667,0.4714045207910317,2.0,1.0,56.666666666666664,0.9428090415820634,58.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.1,0.16329931618554464,59.3,58.9,38.6,0.16329931618554464,38.8,38.4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.10000000000000002,1.3877787807814457e-17,0.1,0.1,0.0,0.0,0.0,0.0,1.2666666666666666,0.047140452079103216,1.3,1.2,0.0,0.0,0.0,0.0,121816.0,0.0,121816.0,121816.0,54593.333333333336,1636.3677934851796,56816.0,52924.0,67222.66666666667,1636.3677934851796,68892.0,65000.0,7953.333333333333,3.7712361663282534,7956.0,7948.0,492540.0,0.0,492540.0,492540.0,492540.0,0.0,492540.0,492540.0,0.0,0.0,0.0,0.0,34534.666666666664,298.91061465855563,34752.0,34112.0,1
363c9ad778676db539067b8bad5a994f_1589952630,2.0,1.0,3.0,1.0,54.5,0.5,55.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.29999999999999716,34.3,33.7,60.099999999999994,0.1999999999999993,60.3,59.9,0.0,0.0,0.0,0.0,4.65,0.050000000000000266,4.7,4.6,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.1,0.0,1.1,1.1,0.0,0.0,0.0,0.0,123804.0,0.0,123804.0,123804.0,63624.0,1744.0,65368.0,61880.0,60180.0,1744.0,61924.0,58436.0,7392.0,0.0,7392.0,7392.0,1151860.0,0.0,1151860.0,1151860.0,1151860.0,0.0,1151860.0,1151860.0,0.0,0.0,0.0,0.0,32990.0,90.0,33080.0,32900.0,1
44c36a8813c6757a5e8935fec4aa383b_1589972558,3.0,1.0,4.0,2.0,56.5,0.5,57.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.45,0.15000000000000213,59.6,59.3,38.15,0.14999999999999858,38.3,38.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.2,0.0,1.2,1.2,0.0,0.0,0.0,0.0,121816.0,0.0,121816.0,121816.0,53170.0,370.0,53540.0,52800.0,68646.0,370.0,69016.0,68276.0,7952.0,4.0,7956.0,7948.0,492540.0,0.0,492540.0,492540.0,492540.0,0.0,492540.0,492540.0,0.0,0.0,0.0,0.0,34772.0,60.0,34832.0,34712.0,1
edc228b2d63595b350796e7e64df3ade_1590229477,3.0,2.0,5.0,1.0,50.0,0.0,50.0,50.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,59.2,0.09999999999999788,59.3,59.1,36.25,0.04999999999999716,36.3,36.2,0.0,0.0,0.0,0.0,3.5,0.0,3.5,3.5,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.9,0.0,0.9,0.9,0.0,0.0,0.0,0.0,125788.0,0.0,125788.0,125788.0,67616.0,1848.0,69464.0,65768.0,58172.0,1848.0,60020.0,56324.0,7644.0,0.0,7644.0,7644.0,496636.0,0.0,496636.0,496636.0,496636.0,0.0,496636.0,496636.0,0.0,0.0,0.0,0.0,30160.0,56.0,30216.0,30104.0,1
c1f8507d6dc0e8ab6901fcf6aa4d8d28_1590167566,3.0,0.0,3.0,3.0,50.333333333333336,1.699673171197595,52.0,48.0,0.3333333333333333,0.4714045207910317,1.0,0.0,0.0,0.0,0.0,0.0,59.06666666666666,0.12472191289246648,59.2,58.9,35.8,0.08164965809277087,35.9,35.7,0.0,0.0,0.0,0.0,3.9333333333333336,0.047140452079103216,4.0,3.9,0.10000000000000002,1.3877787807814457e-17,0.1,0.1,0.0,0.0,0.0,0.0,1.1,0.0,1.1,1.1,0.0,0.0,0.0,0.0,125788.0,0.0,125788.0,125788.0,66602.66666666667,1857.979786996858,69176.0,64856.0,59185.333333333336,1857.979786996858,60932.0,56612.0,7633.333333333333,3.7712361663282534,7636.0,7628.0,496636.0,0.0,496636.0,496636.0,496636.0,0.0,496636.0,496636.0,0.0,0.0,0.0,0.0,30192.0,51.01633725255731,30232.0,30120.0,1
80f28f4ad9aa2589ba96ee1f85674de6_1590129671,3.0,0.0,3.0,3.0,56.0,1.0,57.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.45,0.15000000000000213,59.6,59.3,38.15,0.14999999999999858,38.3,38.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.3,0.0,1.3,1.3,0.0,0.0,0.0,0.0,121816.0,0.0,121816.0,121816.0,53206.0,454.0,53660.0,52752.0,68610.0,454.0,69064.0,68156.0,7952.0,4.0,7956.0,7948.0,492540.0,0.0,492540.0,492540.0,492540.0,0.0,492540.0,492540.0,0.0,0.0,0.0,0.0,34884.0,64.0,34948.0,34820.0,1
b88428b2bc94b69eddbe008e19eff5d5_1590155050,3.0,1.0,4.0,2.0,55.5,0.5,56.0,55.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,59.15,0.14999999999999858,59.3,59.0,38.55,0.15000000000000213,38.7,38.4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.2,0.0,1.2,1.2,0.0,0.0,0.0,0.0,121852.0,0.0,121852.0,121852.0,53434.0,394.0,53828.0,53040.0,68418.0,394.0,68812.0,68024.0,7700.0,4.0,7704.0,7696.0,492540.0,0.0,492540.0,492540.0,492540.0,0.0,492540.0,492540.0,0.0,0.0,0.0,0.0,34764.0,68.0,34832.0,34696.0,1
b23ddd1efd097c2df882a83b3047b255_1590147959,2.5,1.5,4.0,1.0,50.5,0.5,51.0,50.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,58.5,0.10000000000000142,58.6,58.4,36.45,0.05000000000000071,36.5,36.4,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.9,0.0,0.9,0.9,0.0,0.0,0.0,0.0,125788.0,0.0,125788.0,125788.0,67560.0,1876.0,69436.0,65684.0,58228.0,1876.0,60104.0,56352.0,7628.0,0.0,7628.0,7628.0,496636.0,0.0,496636.0,496636.0,496636.0,0.0,496636.0,496636.0,0.0,0.0,0.0,0.0,30206.0,54.0,30260.0,30152.0,1
